Datasett hentet fra;https://hnygard.github.io/sivilombudsmannen-uttalelser/;@hallny / Norske-postlister.no;Kilde;https://www.sivilombudsmannen.no/uttalelser/;Data hentet;13.03.2020 00:10:18
Dato - uttalelse;Dato - publisert;Saksnummer;Lenke uttalelse;Lovreferanse;Tittel
14.05.2010;26.05.2010;SM-2008/1775;https://www.sivilombudsmannen.no/uttalelser/sittetiden-i-politiarrest-hovedregelen-om-overforing-til-fengsel-innen-to-dogn-m-v/;;Sittetiden i politiarrest – hovedregelen om overføring til fengsel innen to døgn m.v.
15.04.2010;20.05.2010;SM-2009/1111;https://www.sivilombudsmannen.no/uttalelser/tildeling-av-fastlegehjemler-mangelfull-utredning-og-kontradiksjon-m-v/;forvaltningsloven §, kommunehelsetjenesteloven §;Tildeling av fastlegehjemler – mangelfull utredning og kontradiksjon m.v.
15.04.2010;19.05.2010;SM-2009/2923;https://www.sivilombudsmannen.no/uttalelser/tillatelse-til-oppforing-av-veranda-omgjoringsadgang-og-saksbehandling/;forvaltningsloven § 17, forvaltningsloven § 34, forvaltningsloven § 34 siste ledd, forvaltningsloven § 35, grunnloven § 105, grunnloven § 97, plan- og bygningsloven § 7, plan- og bygningsloven § 70, plan- og bygningsloven § 70 nr. 2, plan- og bygningsloven § 74;Tillatelse til oppføring av veranda – omgjøringsadgang og saksbehandling
13.04.2010;19.05.2010;SM-2009/1635;https://www.sivilombudsmannen.no/uttalelser/klage-pa-manglende-byggesaksbehandling-av-terrengendringer/;plan- og bygningsloven § 70, plan- og bygningsloven § 84, plan- og bygningsloven § 93 første ledd bokstav i;Klage på manglende byggesaksbehandling av terrengendringer
26.04.2010;19.05.2010;SM-2009/345;https://www.sivilombudsmannen.no/uttalelser/statsborgerskap-for-barn-sporsmal-om-uavklart-identitet/;statsborgerloven §, statsborgerloven § 4;Statsborgerskap for barn – spørsmål om uavklart identitet
29.04.2010;18.05.2010;SM-2009/343;https://www.sivilombudsmannen.no/uttalelser/dekning-av-sakskostnader-etter-forvaltningsloven-%c2%a7-36-der-nav-klage-og-anke-hadde-opphevet-nav-lokals-avslag-pa-soknad-om-uforeytelser/;forvaltningsloven §, forvaltningsloven § 34 fjerde ledd, forvaltningsloven § 36;Dekning av sakskostnader etter forvaltningsloven § 36 der Nav Klage og anke hadde opphevet Nav lokals avslag på søknad om uføreytelser
09.03.2010;07.05.2010;SM-2009/2016;https://www.sivilombudsmannen.no/uttalelser/reguleringsplan-hensynet-til-barn-og-unge/;forvaltningsloven § 41, plan- og bygningsloven § 22, plan- og bygningsloven § 23 nr. 3, plan- og bygningsloven § 27-1 nr. 2 annet ledd, plan- og bygningsloven § 8;Reguleringsplan – hensynet til barn og unge
15.04.2010;04.05.2010;SM-2009/2770;https://www.sivilombudsmannen.no/uttalelser/skriftlig-advarsel-etter-publisering-av-kronikk/;grunnloven § 100;Skriftlig advarsel etter publisering av kronikk
16.04.2010;30.04.2010;SM-2009/1391;https://www.sivilombudsmannen.no/uttalelser/fritak-fra-taushetsplikt-for-forskning/;forvaltningsloven § 11, forvaltningsloven § 13, helsepersonelloven § 21, helsepersonelloven § 29, ombudsmannsloven § 10 annet ledd;Fritak fra taushetsplikt for forskning
26.03.2010;29.04.2010;SM-2011/805;https://www.sivilombudsmannen.no/uttalelser/besok-til-politiets-utlendingsinternat-hosten-2008/;straffegjennomføringsloven §, utlendingsloven §;Besøk til Politiets utlendingsinternat høsten 2008
16.03.2009;27.04.2010;SM-2007/1992;https://www.sivilombudsmannen.no/uttalelser/regulering-av-hyttetomter-ved-etablering-av-skjaergardspark/;forvaltningsloven § 35, plan- og bygningsloven § 27-2;Regulering av hyttetomter ved etablering av skjærgårdspark
24.03.2010;27.04.2010;SM-2009/2282;https://www.sivilombudsmannen.no/uttalelser/sporsmal-om-offentleglova-sitt-verkeomrade/;offentlegforskrifta § 1, offentleglova § 2, offentleglova § 2 anna ledd, offentleglova § 2 fyrste ledd bokstav a;Spørsmål om offentleglova sitt verkeområde
22.03.2010;26.04.2010;SM-2009/1262;https://www.sivilombudsmannen.no/uttalelser/eiendomsskatt-pa-landbrukseiendom/;eigedomsskattelova § 5, ombudsmannsloven § 10 andre ledd, skatteloven § 33 annet ledd, skatteloven § 5, skatteloven § 5 bokstav h;Eiendomsskatt på landbrukseiendom
06.04.2010;26.04.2010;SM-2009/2069;https://www.sivilombudsmannen.no/uttalelser/barnebidrag-fastsetting-av-inntekt-etter-skjonn/;barneloven § 66;Barnebidrag – fastsetting av inntekt etter skjønn
29.03.2010;26.04.2010;SM-2009/1936;https://www.sivilombudsmannen.no/uttalelser/fylkesmannens-adgang-til-omgjoring-av-underliggende-reguleringsvedtak-ved-behandling-av-klage-over-byggetillatelse/;forvaltningsloven § 34, forvaltningsloven § 34 annet ledd, forvaltningsloven § 35, plan- og bygningsloven § 28-1;Fylkesmannens adgang til omgjøring av underliggende reguleringsvedtak ved behandling av klage over byggetillatelse
04.03.2010;23.04.2010;SM-2009/196;https://www.sivilombudsmannen.no/uttalelser/plan-og-bygningsetatens-behandling-av-byggesak-pa-eiendom-som-senere-ble-omfattet-av-vedtak-om-midlertidig-dele-og-byggeforbud/;forvaltningsloven § 2 første ledd bokstav b, forvaltningsloven § 24, forvaltningsloven § 25, plan- og bygningsloven § 33, plan- og bygningsloven § 33 annet ledd, plan- og bygningsloven § 7, plan- og bygningsloven § 70, plan- og bygningsloven § 95, plan- og bygningsloven § 96;Plan- og bygningsetatens behandling av byggesak på eiendom som senere ble omfattet av vedtak om midlertidig dele- og byggeforbud
06.04.2010;22.04.2010;SM-2009/533;https://www.sivilombudsmannen.no/uttalelser/plassering-av-bygg-over-vann-og-avlopsledning-plbl-%c2%a7%c2%a7-70-og-7/;plan- og bygningsloven §, plan- og bygningsloven § 7, plan- og bygningsloven § 70, plan- og bygningsloven § 70 nr. 1, plan- og bygningsloven § 70 nr. 1 første ledd, plan- og bygningsloven§ 65-67;Plassering av bygg over vann- og avløpsledning – plbl. §§ 70 og 7
30.03.2010;21.04.2010;SM-2009/767;https://www.sivilombudsmannen.no/uttalelser/soknadsplikt-for-tennisbane-med-gjerde-og-lysstolper/;forvaltningsloven § 11, forvaltningsloven § 34 annet ledd, forvaltningsloven § 41, plan- og bygningsloven § 70, plan- og bygningsloven § 78, plan- og bygningsloven § 84, plan- og bygningsloven § 93, plan- og bygningsloven§ 78 nr. 2;Søknadsplikt for tennisbane med gjerde og lysstolper
01.03.2010;16.04.2010;SM-2009/1402;https://www.sivilombudsmannen.no/uttalelser/fylkesmannens-provelsesadgang-i-reguleringssaker-og-lovligheten-av-regulering-til-fellesomrade-for-bading/;forvaltningsloven §, forvaltningsloven § 17, forvaltningsloven § 33, forvaltningsloven § 33 fjerde ledd, forvaltningsloven § 33 fjerde ledd annet punktum, forvaltningsloven § 34, forvaltningsloven § 41, plan- og bygningsloven § , plan- og bygningsloven § 15, plan- og bygningsloven § 22, plan- og bygningsloven § 25 nr. 7, plan- og bygningsloven§ 27-3;Fylkesmannens prøvelsesadgang i reguleringssaker og lovligheten av regulering til fellesområde for bading
17.03.2010;16.04.2010;SM-2009/2220;https://www.sivilombudsmannen.no/uttalelser/taushetsplikt-for-opplysninger-om-deltakere-i-frikjopsordning-knyttet-til-seismikkskyting/;forvaltningsloven § 13 første ledd;Taushetsplikt for opplysninger om deltakere i frikjøpsordning knyttet til seismikkskyting
15.02.2010;16.04.2010;SM-2009/1960;https://www.sivilombudsmannen.no/uttalelser/taushetsplikt-for-opplysning-om-enhetspris-pa-influensavaksine/;forvaltningsloven § 13 første ledd, grunnloven § 100 femte ledd, offentleglova § 13, offentleglova § 3;Taushetsplikt for opplysning om enhetspris på influensavaksine
24.02.2010;16.04.2010;SM-2009/586;https://www.sivilombudsmannen.no/uttalelser/oppforing-av-gjeterhytte-til-reindriften/;forvaltningsloven § 35 tredje ledd, reindriftsloven § 21, reindriftsloven § 21 første ledd, reindriftslovens § 21;Oppføring av gjeterhytte til reindriften
24.02.2010;15.04.2010;SM-2008/1997;https://www.sivilombudsmannen.no/uttalelser/kravene-til-sakens-opplysning-ved-inndragning-av-skjenkebevilling/;forvaltningsloven § 41;Kravene til sakens opplysning ved inndragning av skjenkebevilling
15.04.2010;15.04.2010;SM-2007/2041;https://www.sivilombudsmannen.no/uttalelser/1-finnmarkseiendommens-omgjoring-av-tildeling-av-lakseplass/;finnmarksloven §, finnmarksloven§, forvaltningsloven §, forvaltningsloven§, grunnloven § 105, ombudsmannsloven §, ombudsmannsloven § 4;Finnmarkseiendommens omgjøring av tildeling av lakseplass
05.02.2009;14.04.2010;SM-2008/1226;https://www.sivilombudsmannen.no/uttalelser/2-sporsmal-om-merknad-til-kjoretoyforskriften-er-forskrift/;forvaltningsloven § 2 bokstav a, forvaltningsloven § 2 bokstav c, forvaltningsloven § 2 første ledd bokstav a, forvaltningsloven § 2 første ledd bokstav c, forvaltningsloven § 37 fjerde ledd bokstav c, forvaltningsloven § 40;Spørsmål om merknad til kjøretøyforskriften er forskrift
29.01.2010;12.04.2010;SM-2009/1233;https://www.sivilombudsmannen.no/uttalelser/krav-til-reell-toinstansbehandling-sak-om-avkjorsel-fra-riksvei/;forvaltningsloven § 28, forvaltningsloven § 33, forvaltningsloven § 33 fjerde ledd, forvaltningsloven § 34;Krav til reell toinstansbehandling – sak om avkjørsel fra riksvei
13.02.2009;12.04.2010;SM-2008/2412;https://www.sivilombudsmannen.no/uttalelser/3-manglende-svar-fra-helse-sor-ost-rhf-pa-henvendelser-fra-et-pasientombud/;forvaltningsloven § 11;Manglende svar fra Helse Sør-Øst RHF på henvendelser fra et pasientombud
17.07.2009;11.04.2010;SM-2008/339;https://www.sivilombudsmannen.no/uttalelser/4-avtaler-om-leige-av-batplassar-enkeltvedtaksomgrepet/;forvaltningsloven § 2 første ledd bokstav a, forvaltningsloven § 2 første ledd bokstav b;Avtaler om leige av båtplassar – enkeltvedtaksomgrepet
21.12.2009;09.04.2010;SM-2008/1498;https://www.sivilombudsmannen.no/uttalelser/5-avslag-pa-soknad-om-permisjon-fra-driftsavtale-om-fysioterapivirksomhet/;forvaltningsloven § 2;Avslag på søknad om permisjon fra driftsavtale om fysioterapivirksomhet
14.09.2009;07.04.2010;SM-2009/535;https://www.sivilombudsmannen.no/uttalelser/tilbakekall-av-godkjenning-som-lotteriverdig-organisasjon-saksbehandlingen-politianmeldelse-og-uttalelser-til-media/;forvaltningsloven § 13, forvaltningsloven § 34, plan- og bygningsloven §;Tilbakekall av godkjenning som lotteriverdig organisasjon – saksbehandlingen, politianmeldelse og uttalelser til media
30.06.2009;05.04.2010;SM-2008/1649;https://www.sivilombudsmannen.no/uttalelser/avslag-pa-krav-om-tildeling-av-salgsplass-sporsmal-om-klagerett/;forvaltningsloven § 28;Avslag på krav om tildeling av salgsplass – spørsmål om klagerett
22.10.2009;03.04.2010;SM-2009/1091;https://www.sivilombudsmannen.no/uttalelser/skattekontorets-behandlingstid-ved-forberedelse-av-klagesak-for-skatteklagenemnda/;;Skattekontorets behandlingstid ved forberedelse av klagesak for skatteklagenemnda
28.10.2009;01.04.2010;SM-2009/216;https://www.sivilombudsmannen.no/uttalelser/sak-om-utestenging-fra-svommehall/;forvaltningsloven § 2 første ledd bokstav b;Sak om utestenging fra svømmehall
05.10.2009;30.03.2010;SM-2009/1349;https://www.sivilombudsmannen.no/uttalelser/lanekassens-endring-av-praksis-for-tildeling-av-bostipend/;;Lånekassens endring av praksis for tildeling av bostipend
25.05.2009;28.03.2010;SM-2008/2694;https://www.sivilombudsmannen.no/uttalelser/tap-av-forerett-beregningen-av-tapsperioden-nar-forerkortet-ikke-er-innlevert/;vegtrafikkloven §, vegtrafikkloven § 31, vegtrafikkloven § 33 nr. 5;Tap av førerett – beregningen av tapsperioden når førerkortet ikke er innlevert
17.04.2009;26.03.2010;SM-2008/2663;https://www.sivilombudsmannen.no/uttalelser/partsinnsyn-i-barnevernssak/;barnevernloven § 6-3 annet ledd, forvaltningsloven §, forvaltningsloven§ 18;Partsinnsyn i barnevernssak
27.11.2009;24.03.2010;SM-2009/1310;https://www.sivilombudsmannen.no/uttalelser/sporsmal-om-partsinnsyn-i-underlagsmateriale-til-rapport/;forvaltningsloven § 18, forvaltningsloven § 2 bokstav b, forvaltningsloven § 21 annet ledd, forvaltningsloven § 34 annet ledd, forvaltningsloven §18;Spørsmål om partsinnsyn i underlagsmateriale til rapport
20.01.2009;22.03.2010;SM-2008/1159;https://www.sivilombudsmannen.no/uttalelser/innsynsrett-for-den-saken-gjelder-internt-notat/;offentleglova § 5 annet ledd bokstav c, offentleglova § 5 første ledd;Innsynsrett for den saken gjelder – internt notat
12.01.2009;20.03.2010;SM-2008/460;https://www.sivilombudsmannen.no/uttalelser/utlendingsdirektoratets-behandling-av-anmodninger-om-oversendelse-av-saksdokumenter-partsinnsyn/;forvaltningsloven §, forvaltningsloven § 1;Utlendingsdirektoratets behandling av anmodninger om oversendelse av saksdokumenter (partsinnsyn)
02.01.2009;18.03.2010;SM-2007/2268;https://www.sivilombudsmannen.no/uttalelser/dokumentinnsyn-taushetsplikt-og-kravet-til-konkretisering-av-en-innsynsbegjaering/;forvaltningsloven § 13 annet ledd første punktum, offentleglova § 2 annet ledd, offentleglova § 3;Dokumentinnsyn – taushetsplikt og kravet til konkretisering av en innsynsbegjæring
08.01.2010;16.03.2010;SM-2009/2829;https://www.sivilombudsmannen.no/uttalelser/arbeidsavklaringspenger-viktigheten-av-rettidig-og-riktig-informasjon-til-brukerne-ved-overgangen-til-ny-stonadsordning/;;Arbeidsavklaringspenger – viktigheten av rettidig og riktig informasjon til brukerne ved overgangen til ny stønadsordning
17.02.2010;16.03.2010;SM-2009/260;https://www.sivilombudsmannen.no/uttalelser/kravet-om-at-byggetomten-skal-vaere-sikret-lovlig-atkomst-til-veg-som-er-apen-for-alminnelig-ferdsel/;plan- og bygningsloven § 3 annet ledd siste punktum, plan- og bygningsloven § 66, plan- og bygningsloven § 66 nr. 1 første ledd første punktum, plan- og bygningsloven § 67;Kravet om at byggetomten skal være «sikret lovlig atkomst til veg som er åpen for alminnelig ferdsel»
04.02.2009;16.03.2010;SM-2008/571;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-dokumenter-om-klimakvoteprosjekter-forhandstilsagn-om-konfidensialitet/;forvaltningsloven § 13, forvaltningsloven § 13 første ledd, forvaltningsloven § 13 nr. 2, grunnloven § 110, miljøinformasjonsloven § 10 første ledd, miljøinformasjonsloven § 11, miljøinformasjonsloven § 12, offentleglova § 11 annet ledd, offentleglova § 2, offentleglova § 23 første ledd, offentleglova § 3, offentleglova § 5, offentleglova § 6, offentleglova § 6 første ledd;Innsyn i dokumenter om klimakvoteprosjekter – forhåndstilsagn om konfidensialitet
23.02.2010;16.03.2010;SM-2009/1608;https://www.sivilombudsmannen.no/uttalelser/feil-ved-oppmaling-av-eiendom/;delingsloven § 2-3, delingsloven § 3-2, delingslovens § 3-2;Feil ved oppmåling av eiendom
08.02.2010;16.03.2010;SM-2009/1931;https://www.sivilombudsmannen.no/uttalelser/krav-til-begrunnelse-vedtak-om-ordensstraff/;forvaltningsloven § 16 annet ledd, forvaltningsloven § 17, forvaltningsloven § 18, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 33 fjerde ledd, forvaltningsloven § 33 siste ledd;Krav til begrunnelse – vedtak om ordensstraff
03.02.2009;14.03.2010;SM-2008/1154;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-allmenngjoringsbegjaering-person-og-naeringsopplysninger/;forvaltningsloven §, forvaltningsloven § 13 første ledd, forvaltningsloven§ 13, offentleglova § 10, offentleglova § 5, offentleglova § 9 tredje ledd;Innsyn i allmenngjøringsbegjæring – person- og næringsopplysninger
11.02.2009;12.03.2010;SM-2008/1570;https://www.sivilombudsmannen.no/uttalelser/dokumentinnsyn-hos-oslo-bors-taushetsplikt-og-saksbehandlingstid/;børsloven § 14, forvaltningsloven §, forvaltningsloven § 13 første ledd, forvaltningsloven§, offentleglova § 24 annet ledd, offentleglova § 6 første ledd, offentleglova § 9 første ledd;Dokumentinnsyn hos Oslo Børs – taushetsplikt og saksbehandlingstid
19.06.2009;10.03.2010;SM-2009/434;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-interne-dokumenter-lovteknisk-gjennomgang-av-lovutkast/;grunnloven § 100, offentleglova § 11, offentleglova § 14, offentleglova § 15, offentleglova § 15 første ledd, offentleglova § 15 tredje ledd, offentleglova § 31 annet ledd;Innsyn i interne dokumenter – lovteknisk gjennomgang av lovutkast
18.08.2009;08.03.2010;SM-2009/272;https://www.sivilombudsmannen.no/uttalelser/avslag-pa-dokumentinnsyn-interne-dokumenter/;offentleglova § 15, offentleglova § 15 tredje ledd, offentleglova § 2 tredje ledd, offentleglova § 24, offentleglova § 24 tredje ledd, offentleglova § 5 annet ledd, offentleglova § 5 første ledd;Avslag på dokumentinnsyn – interne dokumenter
05.02.2009;06.03.2010;SM-2008/704;https://www.sivilombudsmannen.no/uttalelser/dokumentinnsyn-e-post-sendt-fra-kommunen-til-en-privat-forhandlingsmotpart/;forvaltningsloven § 13 nr. 1, offentleglova § 5, offentleglova § 5 første ledd;Dokumentinnsyn – e-post sendt fra kommunen til en privat forhandlingsmotpart
19.06.2009;04.03.2010;SM-2009/21;https://www.sivilombudsmannen.no/uttalelser/avslag-pa-innsyn-oversendelse-av-dokumenter-til-kontrollorgan/;offentleglova § 14, offentleglova § 2 tredje ledd, offentleglova § 5 første ledd;Avslag på innsyn – oversendelse av dokumenter til kontrollorgan
23.11.2009;02.03.2010;SM-2008/2664;https://www.sivilombudsmannen.no/uttalelser/innsyn-i-sokerliste-for-stilling-som-personalsjef/;offentleglova § 2 tredje ledd, offentleglova § 25, offentleglova § 6 første ledd;Innsyn i søkerliste for stilling som personalsjef
05.11.2009;28.02.2010;SM-2008/2721;https://www.sivilombudsmannen.no/uttalelser/mangelfull-saksbehandling-av-krav-om-innsyn-i-fullstendige-sokerlister/;forvaltningsloven § 11, forvaltningsloven § 34 annet ledd første punktum, offentleglova § 2 tredje ledd, offentleglova § 6 nr. 4;Mangelfull saksbehandling av krav om innsyn i fullstendige søkerlister
26.10.2009;26.02.2010;SM-2008/2356;https://www.sivilombudsmannen.no/uttalelser/saksbehandlingstiden-i-innsynssaker/;offentleglova § 30 første ledd, offentleglova § 8, offentleglova § 9 første ledd, ombudsmannslovens § 7;Saksbehandlingstiden i innsynssaker
08.09.2009;24.02.2010;SM-2009/956;https://www.sivilombudsmannen.no/uttalelser/sporsmal-om-taushetsplikt-opplysninger-om-klage-til-likestillings-og-diskrimineringsombudet/;forvaltningsloven § 11, forvaltningsloven § 13 annet ledd, forvaltningsloven § 13 første ledd, offentleglova § 13, offentleglova § 25;Spørsmål om taushetsplikt – opplysninger om klage til Likestillings- og diskrimineringsombudet
12.01.2010;22.02.2010;SM-2008/2685;https://www.sivilombudsmannen.no/uttalelser/utvisningssak-ung-alder-ved-ankomst-til-norge-behandlingsform-i-utlendingsnemda/;utlendingsloven § 38;Utvisningssak. Ung alder ved ankomst til Norge – behandlingsform i Utlendingsnemda
19.01.2010;22.02.2010;SM-2009/1203;https://www.sivilombudsmannen.no/uttalelser/offentleglovas-virkeomrade-karmsund-havnevesen-iks/;offentleglova § 2 første ledd annet punktum, offentleglova § 2 første ledd bokstav b, offentleglova § 2 første ledd bokstav c;Offentleglovas virkeområde – Karmsund Havnevesen IKS
