Datasett hentet fra;https://hnygard.github.io/sivilombudet-uttalelser/;@hallny / Norske-postlister.no;Kilde;https://www.sivilombudet.no/uttalelser/;Data hentet;09.11.2025 09:09:11
Dato - uttalelse;Dato - publisert;Saksnummer;Lenke uttalelse;Lovreferanse;Tittel
22.09.2009;01.12.2009;SM-2008/1730;https://www.sivilombudet.no/uttalelser/forsinkelsesgebyr-ved-for-sent-innlevert-arsregnskap/;forskriften §, forskriften § 8-2-1 annet ledd, forskriften § 8-2-3, forskriften § 8-3-3, forskriften§ 8-2-1, forvaltningsloven § 35;
10.07.2009;30.11.2009;SM-2007/2262;https://www.sivilombudet.no/uttalelser/inngaelse-av-utbyggingsavtale-for-vedtakelse-av-reguleringsplan-samt-privat-finansiering-av-saksbehandlingen/;forvaltningsloven §, plan- og bygningsloven §;
02.10.2009;28.11.2009;SM-2009/1191;https://www.sivilombudet.no/uttalelser/behandling-av-soknad-om-byggetillatelse-smahusplanen-i-oslo-kommune/;forvaltningsloven §, plan- og bygningsloven §, plan- og bygningsloven § 33 første ledd, plan- og bygningsloven § 93, plan- og bygningsloven § 95 nr. 1;
02.02.2009;27.11.2009;SM-2007/1783;https://www.sivilombudet.no/uttalelser/vurderingen-av-anforsel-om-usaklig-forskjellsbehandling-i-sak-om-dispensasjon-etter-plan-og-bygningsloven/;forvaltningsloven § 34, plan- og bygningsloven § 20-6 annet ledd, plan- og bygningsloven § 7;
05.03.2009;26.11.2009;SM-2008/1325;https://www.sivilombudet.no/uttalelser/beregning-av-avstand-til-nabogrense/;plan- og bygningsloven § 15, plan- og bygningsloven § 70, plan- og bygningsloven § 70 nr. 2;
22.12.2009;25.11.2009;SM-2009/1336;https://www.sivilombudet.no/uttalelser/dispensasjon-fra-reglene-om-minste-avstand-til-nabogrense/;plan- og bygningsloven § 7, plan- og bygningsloven § 7 første ledd første punktum, plan- og bygningsloven § 70, plan- og bygningsloven § 70 nr. 1, plan- og bygningsloven § 87 nr. 2 annet ledd;
29.04.2009;24.11.2009;SM-2008/2545;https://www.sivilombudet.no/uttalelser/dispensasjon-fra-plan-og-bygningsloven-%c2%a7-70-nr-2/;plan- og bygningsloven § 7, plan- og bygningsloven § 70 nr. 1, plan- og bygningsloven § 70 nr. 2;
30.09.2009;23.11.2009;SM-2009/752;https://www.sivilombudet.no/uttalelser/mangelfull-vurdering-ved-dispensasjon-fra-avstandsregelen-i-plan-og-bygningsloven-%c2%a7-70-nr-2/;forvaltningsloven § 34, plan- og bygningsloven § 7, plan- og bygningsloven § 70 nr. 2;
23.12.2009;22.11.2009;SM-2008/2767;https://www.sivilombudet.no/uttalelser/riving-og-gjenoppforing-av-tilbygg-i-grimstad-kommune-private-rettsforholds-betydning-for-bygningsmyndighetens-saksbehandling/;ombudsmannsloven § 10, plan- og bygningsloven § 95;
03.09.2009;21.11.2009;SM-2008/1395;https://www.sivilombudet.no/uttalelser/adkomst-ved-oppforing-av-garasje-privatrettslige-forhold/;plan- og bygningsloven §, plan- og bygningsloven § 66 første ledd, plan- og bygningsloven § 66 nr. 1, plan- og bygningsloven § 69, plan- og bygningsloven § 87 nr. 2;
15.05.2009;20.11.2009;SM-2007/1890;https://www.sivilombudet.no/uttalelser/gebyrberegning-ved-behandling-av-privat-reguleringsforslag-var-i-samsvar-med-selvkostprinsippet/;plan- og bygningsloven § 109, plan- og bygningsloven § 27-1 nr. 2, plan- og bygningsloven § 30, plan- og bygningsloven § 30 annet ledd, plan- og bygningsloven § 30 første ledd;
02.07.2009;19.11.2009;SM-2008/1561;https://www.sivilombudet.no/uttalelser/bygningsmyndighetenes-adgang-til-a-unnlate-bruk-av-sanksjoner-mot-ulovlig-byggetiltak/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 35, forvaltningsloven § 35 første ledd bokstav a, plan- og bygningsloven § 10-1, plan- og bygningsloven § 10-1 første ledd, plan- og bygningsloven § 113, plan- og bygningsloven § 114, plan- og bygningsloven § 116, plan- og bygningsloven § 7, plan- og bygningsloven § 70;
05.11.2009;18.11.2009;SM-2008/450;https://www.sivilombudet.no/uttalelser/reindriftsamers-rett-til-laksefiske-i-sjoen-betaling-til-finnmarkseiendommen/;finnmarksloven § 16, finnmarksloven § 22 første ledd bokstav b, finnmarksloven § 24, finnmarksloven § 27, finnmarksloven § 5, finnmarksloven § 5 annet ledd, forskriftens § 13, forskriftens § 3 annet ledd, reindriftsloven § 26, reindriftsloven § 26 siste ledd;
26.08.2009;17.11.2009;SM-2008/2232;https://www.sivilombudet.no/uttalelser/avkortning-i-strukturkvotetildeling/;forskriften § 12 første ledd, forskriftens § 12 første ledd, forvaltningsloven § 35 første ledd bokstav c, strukturkvoteforskriften §, strukturkvoteforskriften § 12 første ledd;
25.06.2009;16.11.2009;SM-2008/513;https://www.sivilombudet.no/uttalelser/forstaelse-av-fiskekvoteregler-og-adgang-til-skjonnsmessig-inndragning-av-fangstverdi/;forskriften § 13, forvaltningsloven § 28, ombudsmannsloven § 10 annet ledd;
18.09.2009;15.11.2009;SM-2008/881;https://www.sivilombudet.no/uttalelser/inndragning-av-fangstverdi-og-toinstansbehandling-av-sporsmal-om-utgiftskompensasjon/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 28, ombudsmannsloven § 10 annet ledd;
18.11.2009;14.11.2009;SM-2008/2349;https://www.sivilombudet.no/uttalelser/overtredelsesgebyr-etter-akvakulturloven/;forskriften § 10, forskriften § 9, forskriftens § 10, forskriftens § 2, grunnloven § 96, grunnlovens § 96, konkurranseloven § 29;
19.03.2009;13.11.2009;SM-2008/694;https://www.sivilombudet.no/uttalelser/avslag-pa-krav-om-sakskostnader-etter-frafallelse-av-vilkar-om-losning-fra-tidligere-statsborgerskap/;forskriften § 6-1, forvaltningsloven §, forvaltningsloven § 2, forvaltningsloven§ 11, statsborgerloven §;
23.03.2009;12.11.2009;SM-2008/1603;https://www.sivilombudet.no/uttalelser/sporsmal-om-hva-som-kunne-anses-som-nodvendige-saksomkostninger-etter-forvaltningsloven-%c2%a7-36/;forvaltningsloven §, forvaltningsloven § 36;
02.10.2009;10.11.2009;SM-2008/2300;https://www.sivilombudet.no/uttalelser/statens-erstatningsansvar-for-ugyldige-vedtak-midlertidig-bruk-av-utenlandsregistert-motorvogn/;forskriften § 3 annet ledd, forskriften § 3 første ledd, forvaltningsloven § 36;
07.08.2009;09.11.2009;SM-2009/14;https://www.sivilombudet.no/uttalelser/erstatning-i-bidragssak-for-tapt-motregningsadgang-som-folge-av-saksbehandlingsfeil/;;
28.10.2008;08.11.2009;SM-2007/2091;https://www.sivilombudet.no/uttalelser/deltakelse-i-veterinaervaktordning-erstatning-som-folge-av-lang-saksbehandlingstid/;forvaltningsloven § 11, forvaltningsloven § 28 første ledd;
30.12.2009;07.11.2009;SM-2008/1516;https://www.sivilombudet.no/uttalelser/beregning-av-rovviltskadeerstatning/;forskriften § 11, forskriften § 12, forskriften § 2, forskriften § 4, forskriften § 8, forskriften § 9, forskriftens §, forskriftens § 2, forskriftens § 2 bokstav b, forskriftens § 2 bokstav d, forskriftens § 4, forskriftens § 7, forskriftens § 8, forskriftens § 9, forskriften§ 11, forvaltningsloven §, forvaltningsloven § 11, forvaltningsloven § 24 første ledd, forvaltningsloven§;
18.06.2009;06.11.2009;SM-2009/57;https://www.sivilombudet.no/uttalelser/kommunens-vedlikeholdsplikt-for-kommunale-veier/;;
24.02.2009;05.11.2009;SM-2007/2090;https://www.sivilombudet.no/uttalelser/tilknytningsavgift-som-folge-av-pabygg-sporsmal-om-det-forela-tilstrekkelig-hjemmel/;forskriften § 11-1 annet ledd, forskriften § 11-2;
15.06.2009;04.11.2009;SM-2008/1975;https://www.sivilombudet.no/uttalelser/hytterenovasjon-krav-om-fritak-fra-tvungen-renovasjon/;forskriften § 1 annet ledd, forskriften § 1 første ledd, forskriftens § 1 første ledd, forurensningsloven § 30, forurensningsloven § 30 annet ledd, forurensningsloven § 30 annet ledd annet punktum, forurensningsloven § 30 første ledd, forurensningsloven § 34;
17.04.2009;03.11.2009;SM-2008/1450;https://www.sivilombudet.no/uttalelser/manglende-hjemmel-ved-fastsetting-av-abonnementsgebyr/;;
20.01.2009;02.11.2009;SM-2008/1855;https://www.sivilombudet.no/uttalelser/tilbakekall-av-ordensvaktgodkjenning-skikkethetsvurderingen/;straffeloven § 127, straffeloven § 227, straffeloven § 326 nr. 1, vegtrafikkloven § 3;
18.02.2008;01.11.2009;SM-2008/163;https://www.sivilombudet.no/uttalelser/kautokeino-kommunes-dispensasjonspraksis-i-saker-om-motorferdsel-i-utmark/;forskriften § 5, forskriften § 6, forskriftens § 5, forskriftens § 6;
12.08.2009;02.09.2009;SM-2009/217;https://www.sivilombudet.no/uttalelser/statens-kartverk-rekvirent-ved-tinglysing/;dokumentavgiftsloven § 6, tinglysingsloven § 7, tinglysingsloven § 7 andre ledd;
23.01.2008;12.05.2009;SM-2007/2302;https://www.sivilombudet.no/uttalelser/innsyn-i-stemmesedler-brukt-ved-valg-av-ordforer/;forvaltningsloven § 13 første ledd, kommuneloven § 35 nr. 5, offentleglova § 5;
28.05.2008;12.05.2009;SM-2007/1070;https://www.sivilombudet.no/uttalelser/innsyn-i-eiendomsskattetakstgrunnlag-og-eiendomsskattetakst/;forskriften § 1, ligningsloven § 3-13, ligningsloven § 8-8, ligningsloven § 8-8 nr. 3 siste ledd, ligningslovens § 8-8, offentleglova §, offentleglova § 1, offentleglova § 2 første ledd, offentleglova § 5, offentleglova § 9 annet ledd, skatteloven § 15 annet ledd, skatteloven § 29, skattelovens § 29;
08.04.2008;12.05.2009;SM-2007/1918;https://www.sivilombudet.no/uttalelser/sak-om-dokumentinnsyn-saksbehandling-og-meroffentlighetsvurdering/;forvaltningsloven § 13 første ledd, offentleglova § 2 annet ledd, offentleglova § 2 første ledd, offentleglova § 2 tredje ledd, offentleglova § 5, offentleglova § 9 første ledd;
18.02.2008;12.05.2009;SM-2007/1724;https://www.sivilombudet.no/uttalelser/dokumentinnsyn-saerlige-radgivere-eller-sakkyndige-meroffentlighet-og-saksbehandlingstid/;offentleglova § 2 første ledd, offentleglova § 5, offentleglova § 5 annet ledd annet punktum, offentleglova § 5 første ledd, offentleglova § 9 tredje ledd;
12.05.2009;12.05.2009;SM-2008/59;https://www.sivilombudet.no/uttalelser/innsyn-i-interne-dokumenter-om-mulige-forskriftsendringer/;offentleglova § 2 tredje ledd, offentleglova § 5 annet ledd, offentleglova § 5 annet ledd bokstav a, offentleglova § 5 annet ledd siste punktum, ombudsmannsloven § 10 annet ledd siste punktum;
23.10.2008;12.05.2009;SM-2008/1718;https://www.sivilombudet.no/uttalelser/saksbehandlingstiden-ved-klagebehandling-av-innsynssaker/;offentleglova § 32 tredje ledd, offentleglova § 9 første ledd, offentleglova § 9 tredje ledd, offentleglova § 9 tredje ledd tredje punktum;
20.06.2008;12.05.2009;SM-2008/260;https://www.sivilombudet.no/uttalelser/innsyn-i-sokerliste-til-stilling-som-personalsjef-klagebehandlingen/;forvaltningsloven § 34 annet ledd, offentleglova § 2 tredje ledd, offentleglova § 6 nr. 4, offentleglova § 9 siste ledd;
24.01.2008;12.05.2009;SM-2007/1748;https://www.sivilombudet.no/uttalelser/innsyn-i-sokerliste-til-stilling-som-kommunaldirektor/;forvaltningsloven § 34 annet ledd, forvaltningsloven § 34 siste ledd, forvaltningsloven § 41, offentleglova § 6 nr. 4, offentleglova § 9;
15.12.2008;12.05.2009;SM-2008/1646;https://www.sivilombudet.no/uttalelser/10-offentliggjoring-av-sokerliste-kultur-og-kirkedepartementet/;forvaltningsloven §, forvaltningsloven § 33 annet ledd, forvaltningsloven § 34 annet ledd, offentleglova § 6 første ledd, offentleglova § 9;
16.07.2008;12.05.2009;SM-2007/2049;https://www.sivilombudet.no/uttalelser/dokumentinnsyn-i-fengsel-urinprovedokument/;straffegjennomføringsloven § 40, straffegjennomføringsloven § 7, straffegjennomføringsloven § 7 bokstav c;
16.05.2008;12.05.2009;SM-2007/2367;https://www.sivilombudet.no/uttalelser/partsinnsyn-etter-ligningsloven-saksbehandlingstid/;ligningsloven § 3-4, offentleglova § 2;
30.06.2008;12.05.2009;SM-2008/381;https://www.sivilombudet.no/uttalelser/mangelfull-journalforing-i-sak-om-tilsetjing-av-barneombod/;arkivforskrifta §, arkivforskrifta § 2-6, arkivforskrifta § 2-6 første ledd andre punktum, arkivforskrifta § 2-7, arkivforskrifta § 2-9, arkivforskrifta§ 1-1, arkivforskrifta§ 2-6, offentleglova § 2 andre ledd andre punktum;
08.04.2008;11.05.2009;SM-2008/171;https://www.sivilombudet.no/uttalelser/arkivering-og-journalforing-i-saker-om-dokumentinnsyn/;(arkivforskriften) § 2-6, arkivforskriften § 2-6, offentleglova § 3 første ledd annet punktum, offentleglova § 9;
28.08.2008;11.05.2009;SM-2007/2121;https://www.sivilombudet.no/uttalelser/taushetsplikt-for-testresultater/;forskriften § 6, forvaltningsloven §, forvaltningsloven § 13, grunnloven §, produktkontrolloven §, produktkontrolloven § 11, produktkontrolloven § 9, produktkontrolloven § 9 fjerde ledd;
29.04.2008;11.05.2009;SM-2007/1796;https://www.sivilombudet.no/uttalelser/utlevering-av-saksdokumenter-taushetsplikt/;forvaltningsloven § 13, forvaltningsloven § 2 første ledd bokstav b;
;10.05.2009;SM-2008/2319;https://www.sivilombudet.no/uttalelser/arbeidsomradet-til-ombodsmannen-innsynssaker-som-har-vore-behandla-av-kongen-i-statsrad/;offentleglova § 2 tredje ledd, offentleglova § 5 første ledd, offentleglova § 9 tredje ledd siste punktum;
30.10.2008;10.05.2009;SM-2007/2159;https://www.sivilombudet.no/uttalelser/taushetsplikt-utlevering-av-bilder-fra-inspeksjon-av-hundehold/;forvaltningsloven § 13, straffeprosessloven § 28;
17.12.2008;10.05.2009;SM-2007/1682;https://www.sivilombudet.no/uttalelser/pasienters-rett-til-a-paklage-palegg-til-deres-lege-om-utlevering-av-journalopplysninger-om-dem/;folketrygdloven §, folketrygdloven§ 21-4, forvaltningsloven §, helsepersonelloven §;
08.12.2008;09.05.2009;SM-2008/377;https://www.sivilombudet.no/uttalelser/lukking-av-mote-i-stranda-formannskap/;aksjeloven § 5-8, kommuneloven §, kommuneloven § 31, kommuneloven § 32, kommuneloven § 59, kommuneloven § 6, kommuneloven§ 29;
29.01.2008;09.05.2009;SM-2007/2195;https://www.sivilombudet.no/uttalelser/tilsetting-av-radmann-kravet-om-ekstern-utlysing-av-stillinger-i-kommunalforvaltningen/;kommuneloven § 19 nr. 2;
14.02.2008;09.05.2009;SM-2007/827;https://www.sivilombudet.no/uttalelser/tilsetting-i-undervisnings-og-forskerstilling-adgangen-til-a-ansette-i-midlertidig-stilling/;ombudsmannsloven § 11, opplæringslova § 10-6, universitetsloven § 6-3, universitetsloven § 6-3 (3), universitetsloven § 6-5, universitetsloven § 6-5 (1);
26.03.2008;09.05.2009;SM-2007/1486;https://www.sivilombudet.no/uttalelser/tilsetting-av-enhetsleder-ved-et-kommunalt-sykehjem/;forvaltningsloven § 17 første ledd;
24.10.2008;09.05.2009;SM-2007/2252;https://www.sivilombudet.no/uttalelser/tilsetting-av-assisterende-fylkeslege/;forvaltningsloven §;
09.04.2008;09.05.2009;SM-2007/2034;https://www.sivilombudet.no/uttalelser/tilsetting-av-laerer-lovfestede-kvalifikasjonskrav/;opplæringslova § 10-1, opplæringslova § 10-5, opplæringslova § 10-6;
13.11.2008;09.05.2009;SM-2007/1675;https://www.sivilombudet.no/uttalelser/tilsetting-i-undervisningsstilling-saksbehandling-og-betydningen-av-lovbestemte-kvalifikasjonskrav/;forvaltningsloven § 17 annet ledd, forvaltningsloven § 17 første ledd, opplæringslova § 10-5;
06.08.2008;09.05.2009;SM-2007/1587;https://www.sivilombudet.no/uttalelser/tilsetting-i-undervisningsstilling-manglende-pedagogisk-kompetanse/;forskriften § 14-1, forskriftens § 14-5, forskriftens § 14-5 første ledd, opplæringsforskriften § 14-3 bokstav b, opplæringsforskriften § 14-5 første ledd, opplæringsloven § 10-1;
24.01.2008;08.05.2009;SM-2007/1398;https://www.sivilombudet.no/uttalelser/id-kort-for-tilsatte-ved-norske-lufthavner-behandlingen-av-utenlandsk-vandelsdokumentasjon/;forskriften § 24, forskriften § 26, forskriftens § 24, forskriftens § 24 første ledd, forskriftens § 26, forvaltningsloven §, forvaltningsloven § 17, grunnloven § 110;
06.03.2008;08.05.2009;SM-2007/437;https://www.sivilombudet.no/uttalelser/tildeling-av-driftstilskudd-til-fysioterapi-i-privat-praksis-saksbehandling-og-vurdering/;forvaltningsloven § 3, kommunehelsetjenesteloven § 4-2, kommunehelsetjenestelovens § 4-2;
14.11.2008;08.05.2009;SM-2007/1204;https://www.sivilombudet.no/uttalelser/saksbehandlingen-i-sak-om-tildeling-av-driftstilskudd-for-fysioterapi-mangelfull-underretning-og-vurdering-av-klage/;forvaltningsloven §, forvaltningsloven § 27, forvaltningsloven § 27 første ledd første punktum, forvaltningsloven § 28 første ledd, forvaltningsloven § 29, forvaltningsloven § 31;
04.06.2008;08.05.2009;SM-2007/904;https://www.sivilombudet.no/uttalelser/konsesjonssak-sporsmal-om-eiendommen-kan-nyttast-til-landbruksdrift/;forvaltningsloven §, forvaltningsloven § 17, forvaltningsloven § 25, konsesjonsloven §;
16.04.2008;08.05.2009;SM-2007/2174;https://www.sivilombudet.no/uttalelser/manglende-kontradiksjon-ved-palegg-om-opphor-av-ulovlig-rettshjelpvirksomhet/;;
25.11.2008;08.05.2009;SM-2007/2434;https://www.sivilombudet.no/uttalelser/tilbakekall-av-kjoreseddel-for-drosje-kravet-til-bevisets-styrke-og-undersokelses-og-begrunnelsesplikten/;forvaltningsloven § 17 første ledd, forvaltningsloven § 25 annet ledd, yrkestransportlova § 37;
15.10.2008;08.05.2009;SM-2008/365;https://www.sivilombudet.no/uttalelser/tillatelse-til-snoscooterkjoring-lovlighetskontroll/;forskriftens § 5 første ledd bokstav d, forskriftens § 9, forvaltningsloven § 35 annet ledd, kommuneloven § 59, kommunelovens § 59 nr. 4, plan- og bygningsloven § 15, plan- og bygningsloven § 7;
29.02.2008;08.05.2009;SM-2007/21;https://www.sivilombudet.no/uttalelser/skadefelling-av-grahegre/;;
04.06.2008;08.05.2009;SM-2007/1345;https://www.sivilombudet.no/uttalelser/fellingstillatelse-for-hjort-pa-nabovald-rettslig-klageinteresse/;forskriften § 2, forskriften § 5 første ledd, forskriften § 6, forskriften § 8, forskriftens § 10, forskriftens § 18, forskriftens § 2, forskriftens § 6, forskriftens § 8, forvaltningsloven § 28, viltloven § 18, viltlovens § 37;
08.12.2008;08.05.2009;SM-2007/2231;https://www.sivilombudet.no/uttalelser/reindrift-overforing-av-driftsenhet-fra-avdod-reineier/;grunnloven § 110, reindriftsloven § 20 tredje ledd;
24.06.2008;08.05.2009;SM-2008/298;https://www.sivilombudet.no/uttalelser/saksbehandlingen-ved-opptak-til-politihogskolen/;politiloven § 24;
31.03.2008;07.05.2009;SM-2007/1883;https://www.sivilombudet.no/uttalelser/bostipend-undervisning-pa-kveldstid/;forskriftens § 17-2;
31.01.2008;07.05.2009;SM-2007/713;https://www.sivilombudet.no/uttalelser/arbeids-og-velferdsetatens-veiledningsplikt-og-utrednings-og-informasjonsplikt/;folketrygdloven §, forvaltningsloven § 11, forvaltningsloven § 15;
03.10.2008;07.05.2009;SM-2007/1385;https://www.sivilombudet.no/uttalelser/bortfall-av-krav-pa-ventestonad/;folketrygdloven § 4-5, forskrift om arbeidsmarkedstiltak § 10-2 første ledd, forskrift om arbeidsmarkedstiltak § 10-2 nr. 3, forskriften § 10-2 første ledd, forskriftens § 10-2 første ledd, forskriftens § 4-1;
09.01.2008;07.05.2009;SM-2007/911;https://www.sivilombudet.no/uttalelser/veiledende-satser-for-stonad-til-livsopphold/;forvaltningsloven § 34, sosialtjenesteloven § 5-1, sosialtjenesteloven § 8-7;
06.06.2008;07.05.2009;SM-2007/2342;https://www.sivilombudet.no/uttalelser/retten-til-midlertidig-husvaere-etter-sosialtjenesteloven/;forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 27, forvaltningsloven § 33, sosialtjenesteloven § 10-1, sosialtjenesteloven § 3-4, sosialtjenesteloven § 4-5, sosialtjenesteloven § 8-1;
